playerID,yearID,teamID,round,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
devermi01,1995,ATL,NLDS1,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
devermi01,1995,ATL,WS,5,4,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0
diazal01,1995,SEA,ALCS,4,7,0,3,1,0,0,0,0,0,1,1,0,0,0,0,0
diazal01,1995,SEA,ALDS2,2,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
duncama01,1995,CIN,NLCS,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
duncama01,1995,CIN,NLDS2,2,3,1,2,0,0,0,1,1,0,0,0,0,0,0,0,1
embreal01,1995,CLE,ALCS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
embreal01,1995,CLE,WS,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
espinal01,1995,CLE,ALCS,4,8,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0
espinal01,1995,CLE,ALDS1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
espinal01,1995,CLE,WS,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
fermife01,1995,SEA,ALCS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fermife01,1995,SEA,ALDS2,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
fernato01,1995,NYA,ALDS2,5,21,0,5,2,0,0,0,0,0,2,2,1,0,1,0,1
fonvich01,1995,LAN,NLDS2,3,12,1,6,0,0,0,0,0,0,0,1,0,0,1,0,1
galaran01,1995,COL,NLDS1,4,18,1,5,1,0,0,2,0,0,0,6,0,0,0,0,0
gantro01,1995,CIN,NLCS,4,16,1,3,0,0,0,1,0,0,0,3,0,1,0,0,1
gantro01,1995,CIN,NLDS2,3,13,3,3,0,0,1,2,0,0,0,3,0,0,0,0,0
girarjo01,1995,COL,NLDS1,4,16,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2
glavito02,1995,ATL,NLCS,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
glavito02,1995,ATL,NLDS1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
glavito02,1995,ATL,WS,2,4,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
greenmi01,1995,BOS,ALDS1,3,15,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0
griffke02,1995,SEA,ALCS,6,21,2,7,2,0,1,2,2,1,4,4,0,0,0,0,0
griffke02,1995,SEA,ALDS2,5,23,9,9,0,0,5,7,1,0,2,4,1,1,0,1,0
grissma02,1995,ATL,NLCS,4,19,2,5,0,1,0,0,0,0,1,4,0,0,0,0,0
grissma02,1995,ATL,NLDS1,4,21,5,11,2,0,3,4,2,1,0,3,0,0,0,0,0
grissma02,1995,ATL,WS,6,25,3,9,1,0,0,1,3,1,1,3,0,1,0,0,1
guthrma01,1995,LAN,NLDS2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gwynnch01,1995,LAN,NLDS2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
hanseda01,1995,LAN,NLDS2,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
hansoer01,1995,BOS,ALDS1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harrile01,1995,CIN,NLCS,3,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0
haselbi01,1995,BOS,ALDS1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hernaxa01,1995,CIN,NLCS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hershor01,1995,CLE,ALCS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hershor01,1995,CLE,ALDS1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hershor01,1995,CLE,WS,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hillke01,1995,CLE,ALCS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hillke01,1995,CLE,ALDS1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hillke01,1995,CLE,WS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hitchst01,1995,NYA,ALDS2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hollato01,1995,LAN,NLDS2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
holmeda01,1995,COL,NLDS1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hoseydw01,1995,BOS,ALDS1,3,12,1,0,0,0,0,0,1,0,2,3,0,0,0,0,0
howarth01,1995,CIN,NLCS,4,8,0,2,1,0,0,1,0,1,2,0,0,0,0,1,0
howarth01,1995,CIN,NLDS2,3,10,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0
howest01,1995,NYA,ALDS2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hubbatr01,1995,COL,NLDS1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hudsojo02,1995,BOS,ALDS1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jacksmi02,1995,CIN,NLCS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jacksmi02,1995,CIN,NLDS2,3,1,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0
jamesdi01,1995,NYA,ALDS2,4,12,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
jeffere01,1995,BOS,ALDS1,1,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
johnsra05,1995,SEA,ALCS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
johnsra05,1995,SEA,ALDS2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jonesch06,1995,ATL,NLCS,4,16,3,7,0,0,1,3,1,0,3,1,0,0,0,0,0
jonesch06,1995,ATL,NLDS1,4,18,4,7,2,0,2,4,0,0,2,2,1,0,0,0,2
jonesch06,1995,ATL,WS,6,21,3,6,3,0,0,1,0,0,4,3,2,0,0,1,0
justida01,1995,ATL,NLCS,3,11,1,3,0,0,0,1,0,0,2,1,1,0,0,0,0
justida01,1995,ATL,NLDS1,4,13,2,3,0,0,0,0,0,0,5,2,0,0,0,0,0
justida01,1995,ATL,WS,6,20,3,5,1,0,1,5,0,0,5,1,0,0,0,0,0
kamiesc01,1995,NYA,ALDS2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
karroer01,1995,LAN,NLDS2,3,12,3,6,1,0,2,4,0,0,1,0,0,0,0,0,0
kellypa03,1995,NYA,ALDS2,5,3,3,0,0,0,0,1,0,0,1,3,0,0,1,1,0
kellyro01,1995,LAN,NLDS2,3,11,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0
kingemi01,1995,COL,NLDS1,4,10,1,2,0,0,0,0,0,0,0,1,0,0,2,0,0
kirbywa01,1995,CLE,ALCS,5,5,2,1,0,0,0,0,1,0,0,0,0,0,1,0,1
kirbywa01,1995,CLE,ALDS1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
kirbywa01,1995,CLE,WS,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
kleskry01,1995,ATL,NLCS,4,7,0,0,0,0,0,0,0,1,3,4,2,0,0,0,0
kleskry01,1995,ATL,NLDS1,4,15,5,7,1,0,0,1,0,0,0,3,0,0,0,0,1
kleskry01,1995,ATL,WS,6,16,4,5,0,0,3,4,0,0,3,4,1,0,0,0,0
larkiba01,1995,CIN,NLCS,4,18,1,7,2,1,0,0,1,1,1,1,0,0,0,0,0
larkiba01,1995,CIN,NLDS2,3,13,2,5,0,0,0,1,4,0,1,2,0,0,0,0,0
lemkema01,1995,ATL,NLCS,4,18,2,3,0,0,0,1,0,0,1,0,0,0,0,0,1
lemkema01,1995,ATL,NLDS1,4,19,3,4,1,0,0,1,0,0,1,3,0,0,0,0,0
lemkema01,1995,ATL,WS,6,22,1,6,0,0,0,0,0,1,3,2,0,0,1,0,0
leskacu01,1995,COL,NLDS1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lewisda01,1995,CIN,NLCS,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lewisda01,1995,CIN,NLDS2,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
lewisma01,1995,CIN,NLCS,2,4,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
lewisma01,1995,CIN,NLDS2,2,2,2,1,0,0,1,5,0,0,1,0,1,0,0,0,0
leyriji01,1995,NYA,ALDS2,2,7,1,1,0,0,1,2,0,0,0,1,0,1,0,0,0
loftoke01,1995,CLE,ALCS,6,24,4,11,0,2,0,3,5,0,4,6,0,0,0,1,0
loftoke01,1995,CLE,ALDS1,3,13,1,2,0,0,0,0,0,0,1,3,0,1,0,0,0
loftoke01,1995,CLE,WS,6,25,6,5,1,0,0,0,6,1,3,1,2,0,0,0,0
lopezja01,1995,ATL,NLCS,3,14,2,5,1,0,1,3,0,0,0,1,0,0,0,0,0
lopezja01,1995,ATL,NLDS1,3,9,0,4,0,0,0,3,0,1,0,3,0,0,0,1,0
lopezja01,1995,ATL,WS,6,17,1,3,2,0,1,3,0,0,1,1,0,1,0,0,1
macfami01,1995,BOS,ALDS1,3,9,0,3,0,0,0,1,0,0,0,3,0,0,0,1,0
maddugr01,1995,ATL,NLCS,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
maddugr01,1995,ATL,NLDS1,2,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
maddugr01,1995,ATL,WS,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
maddumi01,1995,BOS,ALDS1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
martide01,1995,CLE,ALCS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
martide01,1995,CLE,ALDS1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
martide01,1995,CLE,WS,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
martied01,1995,SEA,ALCS,6,23,0,2,0,0,0,0,1,1,2,5,2,1,0,0,1
martied01,1995,SEA,ALDS2,5,21,6,12,3,0,2,10,0,0,6,2,2,0,0,0,0
martira02,1995,LAN,NLDS2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
martiti02,1995,SEA,ALCS,6,22,1,3,0,0,0,0,0,0,3,7,1,0,0,0,0
martiti02,1995,SEA,ALDS2,5,22,4,9,1,0,1,5,0,1,3,4,0,0,0,0,0
mattido01,1995,NYA,ALDS2,5,24,3,10,4,0,1,6,0,0,1,5,0,0,0,0,1
mcdowja01,1995,NYA,ALDS2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mcgeewi01,1995,BOS,ALDS1,2,4,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0
mcgrifr01,1995,ATL,NLCS,4,16,5,7,4,0,0,0,0,0,3,0,2,0,0,0,0
mcgrifr01,1995,ATL,NLDS1,4,18,4,6,0,0,2,6,0,0,2,3,0,0,0,0,1
mcgrifr01,1995,ATL,WS,6,23,5,6,2,0,2,3,1,0,3,7,0,0,0,0,1
mcmicgr01,1995,ATL,NLCS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mcmicgr01,1995,ATL,NLDS1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mcmicgr01,1995,ATL,WS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
merckke01,1995,ATL,NLDS1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
merckke01,1995,ATL,WS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mesajo01,1995,CLE,ALCS,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mesajo01,1995,CLE,ALDS1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mesajo01,1995,CLE,WS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mondera01,1995,LAN,NLDS2,3,9,0,2,0,0,0,1,0,0,0,2,0,1,0,0,0
mordemi01,1995,ATL,NLCS,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mordemi01,1995,ATL,NLDS1,2,3,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0
mordemi01,1995,ATL,WS,3,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
morriha02,1995,CIN,NLCS,4,12,0,2,1,0,0,1,1,0,1,1,1,1,0,0,0
morriha02,1995,CIN,NLDS2,3,10,5,5,1,0,0,2,1,0,3,1,2,0,0,0,0
munozmi01,1995,COL,NLDS1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
murraed02,1995,CLE,ALCS,6,24,2,6,1,0,1,3,0,0,2,3,1,0,0,0,0
murraed02,1995,CLE,ALDS1,3,13,3,5,0,1,1,3,0,0,2,1,0,0,0,0,0
murraed02,1995,CLE,WS,6,19,1,2,0,0,1,3,0,0,5,4,0,0,0,0,0
naehrti01,1995,BOS,ALDS1,3,13,2,4,0,0,1,1,0,0,0,1,0,0,1,0,0
nagych01,1995,CLE,ALCS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nagych01,1995,CLE,ALDS1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nagych01,1995,CLE,WS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nelsoje01,1995,SEA,ALCS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nelsoje01,1995,SEA,ALDS2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
newsowa01,1995,SEA,ALDS2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
nomohi01,1995,LAN,NLDS2,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
obriech01,1995,ATL,NLCS,2,5,1,2,0,0,1,3,0,0,0,1,0,0,0,0,0
obriech01,1995,ATL,NLDS1,2,5,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
obriech01,1995,ATL,WS,2,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
offerjo01,1995,LAN,NLDS2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ogeach01,1995,CLE,ALCS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oneilpa01,1995,NYA,ALDS2,5,18,5,6,0,0,3,6,0,0,5,5,0,0,0,1,0
osunaan01,1995,LAN,NLDS2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
owensja02,1995,COL,NLDS1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
paintla01,1995,COL,NLDS1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
penaal01,1995,ATL,NLCS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
penaal01,1995,ATL,NLDS1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
penaal01,1995,ATL,WS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
penato01,1995,CLE,ALCS,4,6,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0
penato01,1995,CLE,ALDS1,2,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
penato01,1995,CLE,WS,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
perryhe01,1995,CLE,ALCS,3,8,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0
perryhe01,1995,CLE,ALDS1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perryhe01,1995,CLE,WS,3,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
pettian01,1995,NYA,ALDS2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piazzmi01,1995,LAN,NLDS2,3,14,1,3,1,0,1,1,0,0,0,2,0,0,0,0,0
plunker01,1995,CLE,ALCS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plunker01,1995,CLE,ALDS1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
polonlu01,1995,ATL,NLCS,3,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
polonlu01,1995,ATL,NLDS1,3,3,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0
polonlu01,1995,ATL,WS,6,14,3,4,1,0,1,4,1,0,1,3,0,0,0,0,1
pooleji02,1995,CLE,ALCS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pooleji02,1995,CLE,ALDS1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pooleji02,1995,CLE,WS,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
portuma01,1995,CIN,NLCS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
posadjo01,1995,NYA,ALDS2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ramirma02,1995,CLE,ALCS,6,21,2,6,0,0,2,2,0,0,2,5,0,0,0,0,1
ramirma02,1995,CLE,ALDS1,3,12,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0
ramirma02,1995,CLE,WS,6,18,2,4,0,0,1,2,1,0,4,5,1,0,0,0,1
reedst01,1995,COL,NLDS1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reynoar02,1995,COL,NLDS1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rislebi01,1995,SEA,ALCS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rislebi01,1995,SEA,ALDS2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ritzke01,1995,COL,NLDS1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
riverma01,1995,NYA,ALDS2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rodrial01,1995,SEA,ALCS,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
rodrial01,1995,SEA,ALDS2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ruffibr01,1995,COL,NLDS1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
saberbr01,1995,COL,NLDS1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sandere02,1995,CIN,NLCS,4,16,0,2,0,0,0,0,0,1,2,10,1,0,0,0,2
sandere02,1995,CIN,NLDS2,3,13,3,2,1,0,1,2,2,0,1,9,0,0,0,0,0
santibe01,1995,CIN,NLCS,4,13,0,3,0,0,0,0,0,0,2,3,0,0,0,0,1
santibe01,1995,CIN,NLDS2,3,9,2,3,0,0,1,3,0,0,3,3,0,0,0,1,0
schoupe01,1995,CIN,NLCS,2,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
schoupe01,1995,CIN,NLDS2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
sierrru01,1995,NYA,ALDS2,5,23,2,4,2,0,2,5,0,0,2,7,0,0,0,1,0
smilejo01,1995,CIN,NLCS,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smilejo01,1995,CIN,NLDS2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
smithdw01,1995,ATL,NLCS,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithdw01,1995,ATL,NLDS1,4,3,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
smithdw01,1995,ATL,WS,3,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
smithza01,1995,BOS,ALDS1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smoltjo01,1995,ATL,NLCS,1,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
smoltjo01,1995,ATL,NLDS1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smoltjo01,1995,ATL,WS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sojolu01,1995,SEA,ALCS,6,20,0,5,2,0,0,1,0,0,0,2,0,0,0,0,1
sojolu01,1995,SEA,ALDS2,5,20,0,5,0,0,0,3,0,0,0,3,0,0,0,2,1
sorrepa01,1995,CLE,ALCS,4,13,2,2,1,0,0,0,0,0,2,3,0,0,0,0,3
sorrepa01,1995,CLE,ALDS1,3,10,2,3,0,0,0,1,0,0,2,3,0,1,0,0,0
sorrepa01,1995,CLE,WS,6,11,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0
stairma01,1995,BOS,ALDS1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
stanlmi02,1995,NYA,ALDS2,4,16,2,5,0,0,1,3,0,0,2,1,0,0,0,0,0
stantmi02,1995,BOS,ALDS1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
strando01,1995,SEA,ALCS,4,4,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
strando01,1995,SEA,ALDS2,2,4,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
strawda01,1995,NYA,ALDS2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
swiftbi02,1995,COL,NLDS1,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
tapanke01,1995,LAN,NLDS2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
taubeed01,1995,CIN,NLCS,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tavarju01,1995,CLE,ALCS,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tavarju01,1995,CLE,ALDS1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tavarju01,1995,CLE,WS,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thomeji01,1995,CLE,ALCS,5,15,2,4,0,0,2,5,0,0,2,3,0,0,0,0,1
thomeji01,1995,CLE,ALDS1,3,13,1,2,0,0,1,3,0,0,1,6,0,0,0,0,0
thomeji01,1995,CLE,WS,6,19,1,4,1,0,1,2,0,0,2,5,0,0,0,0,0
thompma01,1995,COL,NLDS1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tinslle01,1995,BOS,ALDS1,1,5,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0
valdeis01,1995,LAN,NLDS2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
valenjo02,1995,BOS,ALDS1,3,12,1,3,1,0,1,2,0,1,3,1,1,0,0,0,0
vandejo02,1995,COL,NLDS1,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
vaughmo01,1995,BOS,ALDS1,3,14,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0
velarra01,1995,NYA,ALDS2,5,17,3,3,0,0,0,1,0,1,6,4,0,1,0,0,0
vizquom01,1995,CLE,ALCS,6,23,2,2,1,0,0,2,3,0,5,2,0,0,0,1,0
vizquom01,1995,CLE,ALDS1,3,12,2,2,1,0,0,4,1,0,2,2,0,0,1,0,0
vizquom01,1995,CLE,WS,6,23,3,4,0,1,0,1,1,0,3,5,0,0,0,0,0
wakefti01,1995,BOS,ALDS1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
walkela01,1995,COL,NLDS1,4,14,3,3,0,0,1,3,1,0,3,4,1,1,0,0,1
wallati01,1995,LAN,NLDS2,3,12,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0
waltoje01,1995,CIN,NLCS,2,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
waltoje01,1995,CIN,NLDS2,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
webstmi01,1995,LAN,NLDS2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
weisswa01,1995,COL,NLDS1,4,12,1,2,0,0,0,0,1,0,3,3,1,1,0,0,0
wellsbo01,1995,SEA,ALCS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wellsbo01,1995,SEA,ALDS2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wellsda01,1995,CIN,NLCS,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
wellsda01,1995,CIN,NLDS2,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
wettejo01,1995,NYA,ALDS2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wickmbo01,1995,NYA,ALDS2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
widgech01,1995,SEA,ALCS,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
widgech01,1995,SEA,ALDS2,2,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
willibe02,1995,NYA,ALDS2,5,21,8,9,2,0,2,5,1,0,7,3,1,0,0,0,0
willige02,1995,NYA,ALDS2,5,5,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0
wilsoda01,1995,SEA,ALCS,6,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
wilsoda01,1995,SEA,ALDS2,5,17,0,2,0,0,0,1,0,0,2,6,0,0,0,0,1
wohlema01,1995,ATL,NLCS,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wohlema01,1995,ATL,NLDS1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wohlema01,1995,ATL,WS,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wolcobo01,1995,SEA,ALCS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
younger01,1995,COL,NLDS1,4,16,3,7,1,0,1,2,1,0,2,2,1,0,0,0,0
aldremi01,1996,NYA,ALCS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aldremi01,1996,NYA,WS,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alexama02,1996,BAL,ALDS1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alicelu01,1996,SLN,NLCS,5,8,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1
alicelu01,1996,SLN,NLDS2,3,11,1,2,2,0,0,0,0,2,1,4,0,0,0,0,0
alomaro01,1996,BAL,ALCS,5,23,2,5,2,0,0,1,0,0,0,4,0,0,0,1,0
alomaro01,1996,BAL,ALDS1,4,17,2,5,0,0,1,4,0,0,2,3,0,0,0,1,0
alomasa02,1996,CLE,ALDS1,4,16,0,2,0,0,0,3,0,1,0,2,0,0,0,0,0
anderbr01,1996,BAL,ALCS,5,21,5,4,1,0,1,1,0,0,3,5,0,0,0,0,0
anderbr01,1996,BAL,ALDS1,4,17,3,5,0,0,2,4,0,1,2,3,0,1,0,1,0
ashbyan01,1996,SDN,NLDS2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ashlebi01,1996,LAN,NLDS1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
assenpa01,1996,CLE,ALDS1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
astacpe01,1996,LAN,NLDS1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
averyst01,1996,ATL,NLCS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
averyst01,1996,ATL,WS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
belleal01,1996,CLE,ALDS1,4,15,2,3,0,0,2,6,1,0,3,2,1,0,0,0,0
bellira01,1996,ATL,NLCS,4,6,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0
bellira01,1996,ATL,NLDS1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bellira01,1996,ATL,WS,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
